IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP44;IP_PROP45;IP_PROP46;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
8305028025359156385;Набор тарелок 17см 6шт;Набор тарелок 17см 6шт;;23723;;;;;;1;;;;;;;;
4150314670954463662;Набор тарелок 24см 6шт;Набор тарелок 24см 6шт;;23724;;;;;;1;;;;;;;;
3121895295000073205;Сервиз столовый на 6 персон 30 предметов;Сервиз столовый на 6 персон 30 предметов;;23726;;;;;;1;;;;;;;;
8075430874006225054;Сервиз чайный на 6 персон 31 предметов;Сервиз чайный на 6 персон 31 предметов;;23775;;;;;;1;;;;;;;;
305578599747458543;Фруктовница "Барбарина" 31см;Фруктовница "Барбарина" 31см;;23728;;;;;;1;;;;;;;;
6324555090183808025;Кабаретница 25см;Кабаретница 25см;;10186;;;;;;6;;;;;;;;
4946953265102998013;Кабаретница 31см;Кабаретница 31см;;03494;;;;;;2;;;;;;;;
7275185529068500397;Конфетница 3х ярусная Илза 31см;Конфетница 3х ярусная Илза 31см;;09376;;;;;;2;;;;;;;;
1859082919777568225;Рулетница на ножке 36см;Рулетница на ножке 36см;;06393;;;;;;1;;;;;;;;
2478080422937634667;Фруктовница Барбарина 27см;Фруктовница Барбарина 27см;;07618;;;;;;4;;;;;;;;
6286030390945069021;Фруктовница Барбарина 31см;Фруктовница Барбарина 31см;;09373;;;;;;6;;;;;;;;
3121895295000073205;Сервиз столовый на 6 персон 30 предметов;Сервиз столовый на 6 персон 30 предметов;;06841;;;;;;1;;;;;;;;
6324555090183808025;Кабаретница 25см;Кабаретница 25см;;03477;;;;;;1;;;;;;;;
3121895295000073205;Сервиз столовый на 6 персон 30 предметов;Сервиз столовый на 6 персон 30 предметов;;06840;;;;;;2;;;;;;;;
748226525185705156;Сервиз чайный на 6 персон 31 предмет;Сервиз чайный на 6 персон 31 предмет;;06946;;;;;;1;;;;;;;;
2991298390939241030;Фруктовница 3-х ярусная "Илза";Фруктовница 3-х ярусная "Илза";;09377;;;;;;3;;;;;;;;
6324555090183808025;Кабаретница 25см;Кабаретница 25см;;03472;;;;;;9;;;;;;;;
611053290269151653;Салатник квадратный на ножке 26см;Салатник квадратный на ножке 26см;;06601;;;;;;12;;;;;;;;
85248891194390664;Фруктовница 3х ярусная "Илза";Фруктовница 3х ярусная "Илза";;07816;;;;;;3;;;;;;;;
5351673886422544871;Кабаретница 25см.;Кабаретница 25см.;;03476;;;;;;2;;;;;;;;
6583846366905614287;Кабаретница 31см.;Кабаретница 31см.;;03490;;;;;;12;;;;;;;;
1489278930108046842;Конфетница 3х ярусная "Ютта" 19/25/31см;Конфетница 3х ярусная "Ютта" 19/25/31см;;03932;;;;;;1;;;;;;;;
7535210418422193924;Овальное блюдо 32см;Овальное блюдо 32см;;06036;;;;;;2;;;;;;;;
1656385713167744511;Рулетница на ножке 36см.;Рулетница на ножке 36см.;;06401;;;;;;1;;;;;;;;
3911362690170699917;Сервиз чайный на 12 персон 55 предметов;Сервиз чайный на 12 персон 55 предметов;;06915;;;;;;1;;;;;;;;
7255642554218664396;Фруктовница 31см "Ютта";Фруктовница 31см "Ютта";;07783;;;;;;5;;;;;;;;
85248891194390664;Фруктовница 3х ярусная "Илза";Фруктовница 3х ярусная "Илза";;07815;;;;;;3;;;;;;;;
3874416639030946584;Чайник низкий 1\,20л;Чайник низкий 1\,20л;;08204;;;;;;3;;;;;;;;
6613245648939082042;Конфетница 3х ярусная Илзе;Конфетница 3х ярусная Илзе;;24532;;;;;;1;;;;;;;;
611053290269151653;Салатник квадратный на ножке 26см;Салатник квадратный на ножке 26см;;06598;;;;;;1;;;;;;;;
6053183612649489957;Фруктовница "Барбарина" 27см;Фруктовница "Барбарина" 27см;;07616;;;;;;2;;;;;;;;
305578599747458543;Фруктовница "Барбарина" 31см;Фруктовница "Барбарина" 31см;;07632;;;;;;17;;;;;;;;
6280130216439343897;Чашка 0\,21мл 866дек;Чашка 0\,21мл 866дек;;08428;;;;;;5;;;;;;;;
9222528335975740581;Ладья маленькая ажурная 20см;Ладья маленькая ажурная 20см;;04263;;;;;;2;;;;;;;;
4080509175427119549;Сервиз столовый на 12персон 49 предметов (Smaragd);Сервиз столовый на 12персон 49 предметов (Smaragd);;06837;;;;;;1;;;;;;;;
3312475935106749817;Сервиз чайный на 12персон 55 предметов (Smaragd);Сервиз чайный на 12персон 55 предметов (Smaragd);;06919;;;;;;1;;;;;;;;
2709576285587129124;Набор чайных пар 0\,21мл (Rubin) 6шт;Набор чайных пар 0\,21мл (Rubin) 6шт;;05780;;;;;;1;;;;;;;;
7893307892972911800;Сервиз столовый на 12персон 49 предметов (Rubin);Сервиз столовый на 12персон 49 предметов (Rubin);;09961;;;;;;1;;;;;;;;
6292386118172078948;Фруктовница "Барбарина" 27см (Rubin);Фруктовница "Барбарина" 27см (Rubin);;07620;;;;;;1;;;;;;;;
5829385993113410990;Сервиз столовый на 6 пер 30 предметов;Сервиз столовый на 6 пер 30 предметов;;06838;;;;;;1;;;;;;;;
748226525185705156;Сервиз чайный на 6 персон 31 предмет;Сервиз чайный на 6 персон 31 предмет;;06942;;;;;;1;;;;;;;;
4849145331405254182;Набор стопок под водку с каймой 0-31;Набор стопок под водку с каймой 0-31;;13840;;;;;;1;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;35310;;;;;;1;;;;;;;;
3191856627143148228;Сервиз чайный 6пер 9пр;Сервиз чайный 6пер 9пр;;35284;;;;;;1;;;;;;;;
8422180832116442178;Набор чайных пар 6шт;Набор чайных пар 6шт;;33006;;;;;;1;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;30593;;;;;;1;;;;;;;;
2966315071946563000;Сервиз чайный 6пер 17пр;Сервиз чайный 6пер 17пр;;30594;;;;;;1;;;;;;;;
7098509830626907615;Набор розеток 11см 6шт;Набор розеток 11см 6шт;;33099;;;;;;1;;;;;;;;
5403203314142865251;Набор салатников 19см 6шт;Набор салатников 19см 6шт;;33098;;;;;;2;;;;;;;;
7139339785230479707;Набор тарелок 18пр;Набор тарелок 18пр;;33096;;;;;;1;;;;;;;;
3037866741510743776;Набор тарелок 27см 6шт;Набор тарелок 27см 6шт;;26245;;;;;;1;;;;;;;;
4185925808540092815;Набор чайных пар 155мл 6шт;Набор чайных пар 155мл 6шт;;26249;;;;;;1;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;26246;;;;;;3;;;;;;;;
3191856627143148228;Сервиз чайный 6пер 9пр;Сервиз чайный 6пер 9пр;;26247;;;;;;3;;;;;;;;
2584206907443011278;Конфетница 3-х ярусная 1шт;Конфетница 3-х ярусная 1шт;;36429;;;;;;2;;;;;;;;
3795372325320022731;Круглое блюдо 30см 1шт;Круглое блюдо 30см 1шт;;36431;;;;;;2;;;;;;;;
7098509830626907615;Набор розеток 11см 6шт;Набор розеток 11см 6шт;;33107;;;;;;6;;;;;;;;
5403203314142865251;Набор салатников 19см 6шт;Набор салатников 19см 6шт;;33106;;;;;;1;;;;;;;;
8305028025359156385;Набор тарелок 17см 6шт;Набор тарелок 17см 6шт;;33105;;;;;;3;;;;;;;;
7139339785230479707;Набор тарелок 18пр;Набор тарелок 18пр;;33102;;;;;;2;;;;;;;;
3690690218831427424;Набор тарелок 21см 6шт;Набор тарелок 21см 6шт;;33104;;;;;;2;;;;;;;;
3037866741510743776;Набор тарелок 27см 6шт;Набор тарелок 27см 6шт;;34537;;;;;;2;;;;;;;;
4185925808540092815;Набор чайных пар 155мл 6шт;Набор чайных пар 155мл 6шт;;33103;;;;;;4;;;;;;;;
6232728467397686565;Поднос овальный 25см 1шт;Поднос овальный 25см 1шт;;36430;;;;;;2;;;;;;;;
2781138375130775622;Сервиз столовый 6пер 25пр;Сервиз столовый 6пер 25пр;;36428;;;;;;1;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;30590;;;;;;3;;;;;;;;
7603241776831796063;Сервиз чайный 6пер 15пр;Сервиз чайный 6пер 15пр;;30591;;;;;;4;;;;;;;;
8864988011352138917;Набор розеток 10см 6шт;Набор розеток 10см 6шт;;30599;;;;;;2;;;;;;;;
7139339785230479707;Набор тарелок 18пр;Набор тарелок 18пр;;36432;;;;;;1;;;;;;;;
5432496919241636352;Набор чайных пар 155см 6шт;Набор чайных пар 155см 6шт;;34538;;;;;;1;;;;;;;;
1330302275156829102;Сервиз столовый 6пер 27пр;Сервиз столовый 6пер 27пр;;30597;;;;;;2;;;;;;;;
2966315071946563000;Сервиз чайный 6пер 17пр;Сервиз чайный 6пер 17пр;;30598;;;;;;2;;;;;;;;
2830407971420208753;Горка 3 яруса;Горка 3 яруса;;24967;;;;;;1;;;;;;;;
5403203314142865251;Набор салатников 19см 6шт;Набор салатников 19см 6шт;;24966;;;;;;1;;;;;;;;
3690690218831427424;Набор тарелок 21см 6шт;Набор тарелок 21см 6шт;;19993;;;;;;1;;;;;;;;
4185925808540092815;Набор чайных пар 155мл 6шт;Набор чайных пар 155мл 6шт;;13109;;;;;;3;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;12560;;;;;;1;;;;;;;;
2966315071946563000;Сервиз чайный 6пер 17пр;Сервиз чайный 6пер 17пр;;12559;;;;;;1;;;;;;;;
7098509830626907615;Набор розеток 11см 6шт;Набор розеток 11см 6шт;;33111;;;;;;1;;;;;;;;
5403203314142865251;Набор салатников 19см 6шт;Набор салатников 19см 6шт;;33110;;;;;;1;;;;;;;;
8305028025359156385;Набор тарелок 17см 6шт;Набор тарелок 17см 6шт;;33109;;;;;;1;;;;;;;;
7139339785230479707;Набор тарелок 18пр;Набор тарелок 18пр;;33108;;;;;;1;;;;;;;;
6420249979480671840;Набор тарелок 20см 6шт;Набор тарелок 20см 6шт;;26267;;;;;;1;;;;;;;;
3037866741510743776;Набор тарелок 27см 6шт;Набор тарелок 27см 6шт;;26268;;;;;;1;;;;;;;;
4185925808540092815;Набор чайных пар 155мл 6шт;Набор чайных пар 155мл 6шт;;26272;;;;;;2;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;26269;;;;;;2;;;;;;;;
7603241776831796063;Сервиз чайный 6пер 15пр;Сервиз чайный 6пер 15пр;;26270;;;;;;2;;;;;;;;
8304688616358560812;Конфетница 3-х ярусная ;Конфетница 3-х ярусная ;;19619;;;;;;1;;;;;;;;
7098509830626907615;Набор розеток 11см 6шт;Набор розеток 11см 6шт;;33101;;;;;;2;;;;;;;;
5403203314142865251;Набор салатников 19см 6шт;Набор салатников 19см 6шт;;19637;;;;;;2;;;;;;;;
7139339785230479707;Набор тарелок 18пр;Набор тарелок 18пр;;33100;;;;;;1;;;;;;;;
2584206907443011278;Конфетница 3-х ярусная 1шт;Конфетница 3-х ярусная 1шт;;36423;;;;;;1;;;;;;;;
5999202811250824200;Круглое блюдо 32см 1шт;Круглое блюдо 32см 1шт;;36425;;;;;;1;;;;;;;;
7098509830626907615;Набор розеток 11см 6шт;Набор розеток 11см 6шт;;34535;;;;;;3;;;;;;;;
7139339785230479707;Набор тарелок 18пр;Набор тарелок 18пр;;34534;;;;;;2;;;;;;;;
6420249979480671840;Набор тарелок 20см 6шт;Набор тарелок 20см 6шт;;36427;;;;;;1;;;;;;;;
3037866741510743776;Набор тарелок 27см 6шт;Набор тарелок 27см 6шт;;36426;;;;;;1;;;;;;;;
4185925808540092815;Набор чайных пар 155мл 6шт;Набор чайных пар 155мл 6шт;;34536;;;;;;2;;;;;;;;
4914825755801886188;Поднос овальный 24см 1шт;Поднос овальный 24см 1шт;;36424;;;;;;1;;;;;;;;
135930677445815924;Сервиз столовый 6пер 27пр ;Сервиз столовый 6пер 27пр ;;12558;;;;;;3;;;;;;;;
5146903455590351865;Сервиз чайный 6пер 17пр ;Сервиз чайный 6пер 17пр ;;12610;;;;;;3;;;;;;;;
431168551812919964;Тортница 32см н/н 1шт;Тортница 32см н/н 1шт;;35312;;;;;;1;;;;;;;;
7098509830626907615;Набор розеток 11см 6шт;Набор розеток 11см 6шт;;33095;;;;;;1;;;;;;;;
4185925808540092815;Набор чайных пар 155мл 6шт;Набор чайных пар 155мл 6шт;;22352;;;;;;5;;;;;;;;
1166033707189946268;Горка 3-х ярусная;Горка 3-х ярусная;;26239;;;;;;2;;;;;;;;
3373569995970745624;Набор розеток 10см 6шт ;Набор розеток 10см 6шт ;;35308;;;;;;1;;;;;;;;
4185925808540092815;Набор чайных пар 155мл 6шт;Набор чайных пар 155мл 6шт;;26240;;;;;;1;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;26237;;;;;;1;;;;;;;;
7603241776831796063;Сервиз чайный 6пер 15пр;Сервиз чайный 6пер 15пр;;26238;;;;;;1;;;;;;;;
6705140660040863879;Сервиз столовый 6пер 25пр (без супника);Сервиз столовый 6пер 25пр (без супника);;36436;;;;;;1;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;36435;;;;;;1;;;;;;;;
7603241776831796063;Сервиз чайный 6пер 15пр;Сервиз чайный 6пер 15пр;;36437;;;;;;2;;;;;;;;
7098509830626907615;Набор розеток 11см 6шт;Набор розеток 11см 6шт;;33085;;;;;;3;;;;;;;;
9164270400061434310;Набор тарелок 18пр ;Набор тарелок 18пр ;;33080;;;;;;1;;;;;;;;
6740989345327468800;Набор тарелок 19см 6шт;Набор тарелок 19см 6шт;;33083;;;;;;1;;;;;;;;
4185925808540092815;Набор чайных пар 155мл 6шт;Набор чайных пар 155мл 6шт;;33081;;;;;;1;;;;;;;;
4143119208002284348;Горка 3 яруса 1шт;Горка 3 яруса 1шт;;33004;;;;;;1;;;;;;;;
8422180832116442178;Набор чайных пар 6шт;Набор чайных пар 6шт;;33005;;;;;;1;;;;;;;;
6705140660040863879;Сервиз столовый 6пер 25пр (без супника);Сервиз столовый 6пер 25пр (без супника);;35317;;;;;;1;;;;;;;;
2830407971420208753;Горка 3 яруса;Горка 3 яруса;;33135;;;;;;1;;;;;;;;
8864988011352138917;Набор розеток 10см 6шт;Набор розеток 10см 6шт;;33140;;;;;;2;;;;;;;;
2230884928297782336;Набор салатников 18см 6шт;Набор салатников 18см 6шт;;33139;;;;;;2;;;;;;;;
3690690218831427424;Набор тарелок 21см 6шт;Набор тарелок 21см 6шт;;33138;;;;;;2;;;;;;;;
2119827440894987458;Набор тарелок 26\,5см 6шт;Набор тарелок 26\,5см 6шт;;33137;;;;;;3;;;;;;;;
8422180832116442178;Набор чайных пар 6шт;Набор чайных пар 6шт;;33136;;;;;;1;;;;;;;;
1789284392066875372;Овальное блюдо 36см;Овальное блюдо 36см;;33134;;;;;;5;;;;;;;;
6705140660040863879;Сервиз столовый 6пер 25пр (без супника);Сервиз столовый 6пер 25пр (без супника);;33130;;;;;;1;;;;;;;;
3049236742697764483;Сервиз столовый 6пер 26пр ;Сервиз столовый 6пер 26пр ;;33131;;;;;;2;;;;;;;;
783268318391247968;Сервиз чайный 6пер 9пр ;Сервиз чайный 6пер 9пр ;;33132;;;;;;3;;;;;;;;
7577062474408232718;Тортница 32см н/н;Тортница 32см н/н;;33133;;;;;;1;;;;;;;;
8228583479508974453;Горка 3 яруса ;Горка 3 яруса ;;33153;;;;;;1;;;;;;;;
5999202811250824200;Круглое блюдо 32см 1шт;Круглое блюдо 32см 1шт;;36433;;;;;;1;;;;;;;;
8864988011352138917;Набор розеток 10см 6шт;Набор розеток 10см 6шт;;33162;;;;;;1;;;;;;;;
5403203314142865251;Набор салатников 19см 6шт;Набор салатников 19см 6шт;;33161;;;;;;1;;;;;;;;
3690690218831427424;Набор тарелок 21см 6шт;Набор тарелок 21см 6шт;;33160;;;;;;1;;;;;;;;
805346254629038120;Набор тарелок 28\,5см 6шт;Набор тарелок 28\,5см 6шт;;33159;;;;;;1;;;;;;;;
1789284392066875372;Овальное блюдо 36см;Овальное блюдо 36см;;33163;;;;;;6;;;;;;;;
6705140660040863879;Сервиз столовый 6пер 25пр (без супника);Сервиз столовый 6пер 25пр (без супника);;33157;;;;;;1;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;33156;;;;;;1;;;;;;;;
3191856627143148228;Сервиз чайный 6пер 9пр;Сервиз чайный 6пер 9пр;;33154;;;;;;2;;;;;;;;
2830407971420208753;Горка 3 яруса;Горка 3 яруса;;33151;;;;;;1;;;;;;;;
8864988011352138917;Набор розеток 10см 6шт;Набор розеток 10см 6шт;;33149;;;;;;1;;;;;;;;
3690690218831427424;Набор тарелок 21см 6шт;Набор тарелок 21см 6шт;;33146;;;;;;2;;;;;;;;
2119827440894987458;Набор тарелок 26\,5см 6шт;Набор тарелок 26\,5см 6шт;;33145;;;;;;1;;;;;;;;
4185925808540092815;Набор чайных пар 155мл 6шт;Набор чайных пар 155мл 6шт;;33144;;;;;;2;;;;;;;;
1789284392066875372;Овальное блюдо 36см;Овальное блюдо 36см;;33150;;;;;;1;;;;;;;;
4635525880807251914;Сервиз столовый 6пер 26пр;Сервиз столовый 6пер 26пр;;33142;;;;;;4;;;;;;;;
3191856627143148228;Сервиз чайный 6пер 9пр;Сервиз чайный 6пер 9пр;;33143;;;;;;4;;;;;;;;
7577062474408232718;Тортница 32см н/н;Тортница 32см н/н;;33148;;;;;;1;;;;;;;;
2283439341962936418;Ваза 44см Antike Clear хрусталь;Ваза 44см Antike Clear хрусталь;;35515;;;;;;1;;;;;;;;
2929368690691892277;Графин 1\,5л Antike Clear хрусталь;Графин 1\,5л Antike Clear хрусталь;;31621;;;;;;1;;;;;;;;
2008164331353035304;Набор для вина 6шт Antike Clear хрусталь;Набор для вина 6шт Antike Clear хрусталь;;31624;;;;;;1;;;;;;;;
2364250466321613903;Набор для ликера 6шт Antike Clear хрусталь;Набор для ликера 6шт Antike Clear хрусталь;;31623;;;;;;1;;;;;;;;
8569709534978321136;Набор стаканов 6шт Antike Clear хрусталь;Набор стаканов 6шт Antike Clear хрусталь;;31620;;;;;;1;;;;;;;;
2427206276738890081;Фруктовница 26см Antike Clear хрусталь;Фруктовница 26см Antike Clear хрусталь;;31616;;;;;;1;;;;;;;;
898386922063246175;Ваза 34см зеленая Antike Colored хрусталь;Ваза 34см зеленая Antike Colored хрусталь;;31630;;;;;;1;;;;;;;;
314974435183689694;Ваза 43см зеленая Antike Colored хрусталь;Ваза 43см зеленая Antike Colored хрусталь;;31633;;;;;;1;;;;;;;;
7714606354135142646;Ваза 44см зеленая Antike/Azure Colored хрусталь;Ваза 44см зеленая Antike/Azure Colored хрусталь;;35516;;;;;;1;;;;;;;;
66568379211399810;Ваза 44см рубин Antike Colored хрусталь;Ваза 44см рубин Antike Colored хрусталь;;31635;;;;;;1;;;;;;;;
36432868567875728;Графин 1\,5л Antike/Green Colored хрусталь;Графин 1\,5л Antike/Green Colored хрусталь;;35524;;;;;;1;;;;;;;;
141137448614606272;Графин 1\,5л Antike/Ruby Colored хрусталь;Графин 1\,5л Antike/Ruby Colored хрусталь;;35525;;;;;;1;;;;;;;;
3177425965719350000;Ладья 30см Антик синяя;Ладья 30см Антик синяя;;04254;;;;;;2;;;;;;;;
4345099743188242115;Ладья 40см Antike/Green хрусталь;Ладья 40см Antike/Green хрусталь;;35507;;;;;;1;;;;;;;;
6791109980252986420;Ладья 40см Antike/Ruby хрусталь;Ладья 40см Antike/Ruby хрусталь;;35506;;;;;;1;;;;;;;;
1042408181839638004;Набор для бренди 6шт Антик Ассорти ;Набор для бренди 6шт Антик Ассорти ;;10200;;;;;;1;;;;;;;;
6462742976093009006;Фруктовница 30см Antike Colored хрусталь;Фруктовница 30см Antike Colored хрусталь;;31628;;;;;;2;;;;;;;;
6462742976093009006;Фруктовница 30см Antike Colored хрусталь;Фруктовница 30см Antike Colored хрусталь;;35513;;;;;;1;;;;;;;;
8712238514972867973;Фруктовница 30см Antike/Amber Colored хрусталь;Фруктовница 30см Antike/Amber Colored хрусталь;;35509;;;;;;1;;;;;;;;
8712238514972867973;Фруктовница 30см Antike/Amber Colored хрусталь;Фруктовница 30см Antike/Amber Colored хрусталь;;35510;;;;;;1;;;;;;;;
7847432460954080529;Фруктовница 30см Antike/Azure Colored хрусталь;Фруктовница 30см Antike/Azure Colored хрусталь;;35508;;;;;;1;;;;;;;;
7847432460954080529;Фруктовница 30см Antike/Azure Colored хрусталь;Фруктовница 30см Antike/Azure Colored хрусталь;;35514;;;;;;1;;;;;;;;
3060940310389154099;Фруктовница 30см Antike/Green Colored хрусталь;Фруктовница 30см Antike/Green Colored хрусталь;;31625;;;;;;2;;;;;;;;
1361047188269987446;Фруктовница 30см Antike/Rubin Colored хрусталь;Фруктовница 30см Antike/Rubin Colored хрусталь;;31627;;;;;;2;;;;;;;;
6024452239329279945;Фруктовница 47см Antike/Rubin Colored хрусталь;Фруктовница 47см Antike/Rubin Colored хрусталь;;32925;;;;;;1;;;;;;;;
9187633689579311360;Фруктовница 47см зеленая Antike Colored хрусталь;Фруктовница 47см зеленая Antike Colored хрусталь;;31629;;;;;;4;;;;;;;;
7241475229071750207;Фруктовница 47см зеленая Antike/Azure Colored хрусталь;Фруктовница 47см зеленая Antike/Azure Colored хрусталь;;35520;;;;;;1;;;;;;;;
8314219024207903628;Ладья 40см Palais-Gold/Clear хрусталь;Ладья 40см Palais-Gold/Clear хрусталь;;31699;;;;;;1;;;;;;;;
6166923577492805558;Фруктовница 23см Palais-Gold/Clear хрусталь;Фруктовница 23см Palais-Gold/Clear хрусталь;;31667;;;;;;1;;;;;;;;
2203412676865085994;Ваза 44см Primerose-Gold/Azure;Ваза 44см Primerose-Gold/Azure;;35522;;;;;;1;;;;;;;;
2008357982469557838;Фруктовница 30см Primerose-Gold/Azure;Фруктовница 30см Primerose-Gold/Azure;;35512;;;;;;1;;;;;;;;
1392071893347678733;Фруктовница 47см Primerose-Gold/Azure;Фруктовница 47см Primerose-Gold/Azure;;35521;;;;;;1;;;;;;;;
3124914834943993082;Ваза 34см Princess Clear хрусталь;Ваза 34см Princess Clear хрусталь;;31638;;;;;;1;;;;;;;;
3384851907565974340;Ваза 42см Princess Clear хрусталь;Ваза 42см Princess Clear хрусталь;;31640;;;;;;1;;;;;;;;
901403806065737469;Фруктовница 23см Princess Clear хрусталь;Фруктовница 23см Princess Clear хрусталь;;31637;;;;;;1;;;;;;;;
5767078829914195284;Фруктовница 30см Princess Clear хрусталь;Фруктовница 30см Princess Clear хрусталь;;31639;;;;;;1;;;;;;;;
2278492593709132378;Набор стаканов для воды "Рококо";Набор стаканов для воды "Рококо";;14286;;;;;;1;;;;;;;;
397763139562347870;Набор для вина 6шт Sanssouci Clear хрусталь;Набор для вина 6шт Sanssouci Clear хрусталь;;31695;;;;;;2;;;;;;;;
5212430134964182401;Набор для ликера 6шт Sanssouci Clear хрусталь;Набор для ликера 6шт Sanssouci Clear хрусталь;;31694;;;;;;1;;;;;;;;
547274449572562760;Набор фужеров под шампанское 6шт Sanssouci хрусталь;Набор фужеров под шампанское 6шт Sanssouci хрусталь;;14294;;;;;;1;;;;;;;;
4666226786138844150;Зеркало;Зеркало;;30502;;;;;;2;;;;;;;;
4666226786138844150;Зеркало;Зеркало;;22840;;;;;;1;;;;;;;;
2980679080530286876;Картина;Картина;;30503;;;;;;2;;;;;;;;
2980679080530286876;Картина;Картина;;30504;;;;;;1;;;;;;;;
2980679080530286876;Картина;Картина;;30505;;;;;;2;;;;;;;;
2980679080530286876;Картина;Картина;;30506;;;;;;1;;;;;;;;
2980679080530286876;Картина;Картина;;32502;;;;;;2;;;;;;;;
2980679080530286876;Картина;Картина;;32504;;;;;;1;;;;;;;;
2980679080530286876;Картина;Картина;;22842;;;;;;1;;;;;;;;
2980679080530286876;Картина;Картина;;22846;;;;;;3;;;;;;;;
2980679080530286876;Картина;Картина;;08914;;;;;;1;;;;;;;;
4058533842437774555;Картина 50*70см Bertozzi;Картина 50*70см Bertozzi;;27285;;;;;;1;;;;;;;;
4058533842437774555;Картина 50*70см Bertozzi;Картина 50*70см Bertozzi;;32920;;;;;;1;;;;;;;;
6107839662871043923;Статуэтка Собачка 25х16х26 AHURA;Статуэтка Собачка 25х16х26 AHURA;;07114;;;;;;1;;;;;;;;
1777539582280220897;Автомобиль черный с золотом с красными стразами Bruno;Автомобиль черный с золотом с красными стразами Bruno;;26943;;;;;;1;;;;;;;;
5264301217524624308;Глобус белый с золотом со стразами Bruno;Глобус белый с золотом со стразами Bruno;;26942;;;;;;1;;;;;;;;
3753165675286988925;Конфетница белая с золотом со стразами Bruno;Конфетница белая с золотом со стразами Bruno;;26945;;;;;;1;;;;;;;;
1984401931610416314;Фоторамка белая с золотом со стразами Bruno;Фоторамка белая с золотом со стразами Bruno;;26946;;;;;;2;;;;;;;;
8946432993650372387;Черепаха Bruno ;Черепаха Bruno ;;12310;;;;;;1;;;;;;;;
9161478355200993410;Шляпа белая золото со стразами на подставке;Шляпа белая золото со стразами на подставке;;26938;;;;;;1;;;;;;;;
5440325574782236291;Cattin Конфетница;Cattin Конфетница;;19679;;;;;;2;;;;;;;;
5656991802253328528;Cattin Креманка 1шт бирюза;Cattin Креманка 1шт бирюза;;36624;;;;;;4;;;;;;;;
4329816224090072781;Cattin Креманка 1шт Желтая;Cattin Креманка 1шт Желтая;;36602;;;;;;4;;;;;;;;
575207926571300044;Cattin Креманка 1шт красная;Cattin Креманка 1шт красная;;36621;;;;;;9;;;;;;;;
3806208745659840156;Cattin Креманка 1шт розовая;Cattin Креманка 1шт розовая;;36622;;;;;;14;;;;;;;;
8965969572530623600;Cattin Креманка 1шт светло-зеленая;Cattin Креманка 1шт светло-зеленая;;36623;;;;;;4;;;;;;;;
8716660259555047764;Cattin Набор столовых приборов 24 предмета;Cattin Набор столовых приборов 24 предмета;;27311;;;;;;1;;;;;;;;
2093090870903189741;Cattin Блюдо на ножке 32см;Cattin Блюдо на ножке 32см;;27306;;;;;;1;;;;;;;;
554373710757632626;Cattin Варенница на ножке 13\,5см;Cattin Варенница на ножке 13\,5см;;27299;;;;;;10;;;;;;;;
2934095205266244595;Cattin Кабаретница 3-х секционная розовая;Cattin Кабаретница 3-х секционная розовая;;27293;;;;;;2;;;;;;;;
6757629469612721175;Cattin Конфетница на высокой ножке 22см;Cattin Конфетница на высокой ножке 22см;;27304;;;;;;3;;;;;;;;
5587692260653734272;Cattin Конфетница с крышкой 14\,5см;Cattin Конфетница с крышкой 14\,5см;;27302;;;;;;3;;;;;;;;
7977764704501284105;Cattin Овальное блюдо на ножках 42см;Cattin Овальное блюдо на ножках 42см;;27301;;;;;;1;;;;;;;;
5779564549910254627;Cattin Поднос на ножках 36см;Cattin Поднос на ножках 36см;;27295;;;;;;1;;;;;;;;
998892126929149953;Cattin Фруктовница на ножке 24см;Cattin Фруктовница на ножке 24см;;27298;;;;;;2;;;;;;;;
5884175464255855726;Cattin Фруктовница на ножке 27см ;Cattin Фруктовница на ножке 27см ;;27305;;;;;;3;;;;;;;;
554373710757632626;Cattin Варенница на ножке 13\,5см;Cattin Варенница на ножке 13\,5см;;33468;;;;;;4;;;;;;;;
554373710757632626;Cattin Варенница на ножке 13\,5см;Cattin Варенница на ножке 13\,5см;;19688;;;;;;4;;;;;;;;
5566278471727823174;Cattin Десертная тарелка 24 см;Cattin Десертная тарелка 24 см;;14417;;;;;;7;;;;;;;;
